state,best,wins
211011120,-3,-1
211011121,-3,-1
211011122,-3,-1
211011200,8,3
211011201,-3,-1
211011202,7,2
211011210,-3,-1
211011211,-3,-1
211011212,-3,-1
211011220,8,2
211011221,-3,-1
211011222,-2,1
211012000,7,10
211012001,7,4
211012002,7,4
211012010,-3,-1
211012011,-3,-1
211012012,-3,-1
211012020,6,3
211012021,6,1
211012022,6,2
211012100,-3,-1
211012101,-3,-1
211012102,-3,-1
211012110,-3,-1
211012111,-3,-1
211012112,-3,-1
211012120,-3,-1
211012121,-3,-1
211012122,-3,-1
211012200,7,3
211012201,7,1
211012202,7,2
211012210,-3,-1
211012211,-3,-1
211012212,-3,-1
211012220,8,2
211012221,3,0
211012222,-2,1
211020000,8,70
211020001,5,11
211020002,-2,1
211020010,8,17
211020011,6,4
211020012,-2,1
211020020,8,17
211020021,5,3
211020022,-2,1
211020100,8,17
211020101,7,4
211020102,-2,1
211020110,8,5
211020111,-3,-1
211020112,-2,1
211020120,8,4
211020121,5,1
211020122,-2,1
211020200,8,14
211020201,5,3
211020202,-2,1
211020210,8,4
211020211,5,1
211020212,-2,1
211020220,8,4
211020221,5,1
211020222,-2,1
211021000,8,16
211021001,-3,-1
211021002,-2,1
211021010,8,5
211021011,-3,-1
211021012,-2,1
211021020,8,5
211021021,-3,-1
211021022,-2,1
211021100,8,5
211021101,-3,-1
211021102,-2,1
211021110,8,2
211021111,-3,-1
211021112,-2,1
211021120,8,2
211021121,-3,-1
211021122,-2,1
211021200,8,5
211021201,-3,-1
211021202,-2,1
211021210,8,2
211021211,-3,-1
211021212,-2,1
211021220,8,2
211021221,-3,-1
211021222,-2,1
211022000,8,14
211022001,7,2
211022002,-2,1
211022010,8,4
211022011,6,1
211022012,-2,1
211022020,8,4
211022021,6,1
211022022,-2,1
211022100,8,4
211022101,7,1
211022102,-2,1
211022110,8,2
211022111,-3,-1
211022112,-2,1
211022120,8,2
211022121,3,0
211022122,-2,1
211022200,8,4
211022201,7,1
211022202,-2,1
211022210,8,2
211022211,3,0
211022212,-2,1
211022220,8,2
211022221,3,0
211022222,-2,1
211100000,8,96
211100001,5,19
211100002,7,21
211100010,4,19
211100011,6,3
211100012,4,5
211100020,8,16
211100021,5,5
211100022,6,6
211100100,4,19
211100101,7,3
211100102,4,5
211100110,8,4
211100111,-3,-1
211100112,4,2
211100120,4,5
211100121,5,2
211100122,4,2
211100200,8,16
211100201,5,5
211100202,7,6
211100210,4,5
211100211,5,2
211100212,4,2
211100220,8,4
211100221,5,1
211100222,-2,1
211101000,8,14
211101001,-3,-1
211101002,4,5
211101010,8,4
211101011,-3,-1
211101012,4,2
211101020,8,4
211101021,-3,-1
211101022,4,2
211101100,8,4
211101101,-3,-1
211101102,4,2
211101110,8,2
211101111,-3,-1
211101112,4,1
211101120,8,2
211101121,-3,-1
211101122,4,1
211101200,8,4
211101201,-3,-1
211101202,4,2
211101210,8,2
211101211,-3,-1
211101212,4,1
211101220,8,2
211101221,-3,-1
211101222,-2,1
211102000,8,12
211102001,7,6
211102002,7,6
211102010,4,5
211102011,6,2
211102012,4,2
211102020,8,2
211102021,6,0
211102022,6,2
211102100,4,5
211102101,7,2
211102102,4,2
211102110,8,2
211102111,-3,-1
211102112,4,1
211102120,4,1
211102121,4,1
211102122,4,1
211102200,8,2
211102201,7,0
211102202,7,2
211102210,4,1
211102211,4,1
211102212,4,1
211102220,8,1
211102221,4,0
211102222,-2,1
211110000,7,9
211110001,7,3
211110002,7,3
211110010,-3,-1
211110011,-3,-1
211110012,-3,-1
211110020,6,4
211110021,6,2
211110022,6,2
211110100,-3,-1
211110101,-3,-1
211110102,-3,-1
211110110,-3,-1
211110111,-3,-1
211110112,-3,-1
211110120,-3,-1
211110121,-3,-1
211110122,-3,-1
211110200,7,4
211110201,7,2
211110202,7,2
211110210,-3,-1
211110211,-3,-1
211110212,-3,-1
211110220,5,1
211110221,5,1
211110222,-2,1
211111000,-3,-1
211111001,-3,-1
211111002,-3,-1
211111010,-3,-1
211111011,-3,-1
211111012,-3,-1
211111020,-3,-1
211111021,-3,-1
211111022,-3,-1
211111100,-3,-1
211111101,-3,-1
211111102,-3,-1
211111110,-3,-1
211111111,-3,-1
211111112,-3,-1
211111120,-3,-1
211111121,-3,-1
211111122,-3,-1
211111200,-3,-1
211111201,-3,-1
211111202,-3,-1
211111210,-3,-1
211111211,-3,-1
211111212,-3,-1
211111220,-3,-1
211111221,-3,-1
211111222,-3,-1
211112000,7,4
211112001,7,2
211112002,7,2
211112010,-3,-1
211112011,-3,-1
211112012,-3,-1
211112020,6,1
211112021,6,1
211112022,6,1
211112100,-3,-1
211112101,-3,-1
211112102,-3,-1
211112110,-3,-1
211112111,-3,-1
211112112,-3,-1
211112120,-3,-1
211112121,-3,-1
211112122,-3,-1
211112200,7,1
211112201,7,1
211112202,7,1
211112210,-3,-1
211112211,-3,-1
211112212,-3,-1
211112220,8,0
211112221,-4,0
211112222,-2,1
211120000,8,13
211120001,5,5
211120002,-2,1
211120010,8,6
211120011,6,2
211120012,-2,1
211120020,8,4
211120021,5,1
211120022,-2,1
211120100,8,6
211120101,7,2
211120102,-2,1
211120110,8,2
211120111,-3,-1
211120112,-2,1
211120120,8,1
211120121,5,1
211120122,-2,1
211120200,8,4
211120201,5,1
211120202,-2,1
211120210,8,1
211120211,5,1
211120212,-2,1
211120220,8,1
211120221,5,1
211120222,-2,1
211121000,8,5
211121001,-3,-1
211121002,-2,1
211121010,8,2
211121011,-3,-1
211121012,-2,1
211121020,8,2
211121021,-3,-1
211121022,-2,1
211121100,8,2
211121101,-3,-1
211121102,-2,1
211121110,8,1
211121111,-3,-1
211121112,-2,1
211121120,8,1
211121121,-3,-1
211121122,-2,1
211121200,8,2
211121201,-3,-1
211121202,-2,1
211121210,8,1
211121211,-3,-1
211121212,-2,1
211121220,8,1
211121221,-3,-1
211121222,-2,1
211122000,8,2
211122001,7,0
211122002,-2,1
211122010,8,1
211122011,6,1
211122012,-2,1
211122020,8,1
211122021,6,0
211122022,-2,1
211122100,8,1
211122101,7,1
211122102,-2,1
211122110,8,1
211122111,-3,-1
211122112,-2,1
211122120,8,0
211122121,-4,0
211122122,-2,1
211122200,8,1
211122201,7,0
211122202,-2,1
211122210,8,0
211122211,-4,0
211122212,-2,1
211122220,8,0
211122221,-4,0
211122222,-2,1
211200000,8,86
211200001,5,17
211200002,7,18
211200010,4,17
211200011,6,3
211200012,4,5
211200020,8,21
211200021,5,5
211200022,6,6
211200100,4,19
211200101,7,3
211200102,4,5
211200110,8,4
211200111,-3,-1
211200112,4,2
211200120,4,5
211200121,5,2
211200122,4,2
211200200,-2,1
211200201,-2,1
211200202,-2,1
211200210,-2,1
211200211,-2,1
211200212,-2,1
211200220,-2,1
211200221,-2,1
211200222,-2,1
211201000,8,17
211201001,-3,-1
211201002,7,6
211201010,8,4
211201011,-3,-1
211201012,4,2
211201020,8,5
211201021,-3,-1
211201022,6,2
211201100,8,4
211201101,-3,-1
211201102,4,2
211201110,8,2
211201111,-3,-1
211201112,4,1
211201120,8,2
211201121,-3,-1
211201122,4,1
211201200,-2,1
211201201,-3,-1
211201202,-2,1
211201210,-2,1
211201211,-3,-1
211201212,-2,1
211201220,-2,1
211201221,-3,-1
211201222,-2,1
211202000,8,18
211202001,7,6
211202002,7,6
211202010,4,5
211202011,6,2
211202012,4,2
211202020,8,6
211202021,6,2
211202022,6,2
211202100,4,5
211202101,7,2
211202102,4,2
211202110,8,2
211202111,-3,-1
211202112,4,1
211202120,4,2
211202121,4,1
211202122,4,1
211202200,-2,1
211202201,-2,1
211202202,-2,1
211202210,-2,1
211202211,-2,1
211202212,-2,1
211202220,-2,1
211202221,-2,1
211202222,-2,1
211210000,7,12
211210001,7,3
211210002,7,4
211210010,-3,-1
211210011,-3,-1
211210012,-3,-1
211210020,6,5
211210021,6,2
211210022,6,2
211210100,-3,-1
211210101,-3,-1
211210102,-3,-1
211210110,-3,-1
211210111,-3,-1
211210112,-3,-1
211210120,-3,-1
211210121,-3,-1
211210122,-3,-1
211210200,-2,1
211210201,-2,1
211210202,-2,1
211210210,-3,-1
211210211,-3,-1
211210212,-3,-1
211210220,-2,1
211210221,-2,1
211210222,-2,1
211211000,8,3
211211001,-3,-1
211211002,7,2
211211010,-3,-1
211211011,-3,-1
211211012,-3,-1
211211020,8,2
211211021,-3,-1
211211022,6,1
211211100,-3,-1
211211101,-3,-1
211211102,-3,-1
211211110,-3,-1
211211111,-3,-1
211211112,-3,-1
211211120,-3,-1
211211121,-3,-1
211211122,-3,-1
211211200,-2,1
211211201,-3,-1
211211202,-2,1
211211210,-3,-1
211211211,-3,-1
211211212,-3,-1
211211220,-2,1
211211221,-3,-1
211211222,-2,1
211212000,7,4
211212001,7,2
211212002,7,2
211212010,-3,-1
211212011,-3,-1
211212012,-3,-1
211212020,6,2
211212021,6,1
211212022,6,1
211212100,-3,-1
211212101,-3,-1
211212102,-3,-1
211212110,-3,-1
211212111,-3,-1
211212112,-3,-1
211212120,-3,-1
211212121,-3,-1
211212122,-3,-1
211212200,-2,1
211212201,-2,1
211212202,-2,1
211212210,-3,-1
211212211,-3,-1
211212212,-3,-1
211212220,-2,1
211212221,-2,1
211212222,-2,1
211220000,8,15
211220001,5,5
211220002,-2,1
211220010,8,6
211220011,6,2
211220012,-2,1
211220020,8,6
211220021,5,2
211220022,-2,1
211220100,8,6
211220101,7,2
211220102,-2,1
211220110,8,2
211220111,-3,-1
211220112,-2,1
211220120,8,2
211220121,5,1
211220122,-2,1
211220200,-2,1
211220201,-2,1
211220202,-2,1
211220210,-2,1
211220211,-2,1
211220212,-2,1
211220220,-2,1
211220221,-2,1
211220222,-2,1
211221000,8,5
211221001,-3,-1
211221002,-2,1
211221010,8,2
211221011,-3,-1
211221012,-2,1
211221020,8,2
211221021,-3,-1
211221022,-2,1
211221100,8,2
211221101,-3,-1
211221102,-2,1
211221110,8,1
211221111,-3,-1
211221112,-2,1
211221120,8,1
211221121,-3,-1
211221122,-2,1
211221200,-2,1
211221201,-3,-1
211221202,-2,1
211221210,-2,1
211221211,-3,-1
211221212,-2,1
211221220,-2,1
211221221,-3,-1
211221222,-2,1
211222000,-2,1
211222001,-2,1
211222002,-2,1
211222010,-2,1
211222011,-2,1
211222012,-2,1
211222020,-2,1
211222021,-2,1
211222022,-2,1
211222100,-2,1
211222101,-2,1
211222102,-2,1
211222110,-2,1
211222111,-3,-1
211222112,-2,1
211222120,-2,1
211222121,-2,1
211222122,-2,1
211222200,-2,1
211222201,-2,1
211222202,-2,1
211222210,-2,1
211222211,-2,1
211222212,-2,1
211222220,-2,1
211222221,-2,1
211222222,-2,1
212000000,8,412
212000001,7,72
212000002,7,64
212000010,4,79
212000011,6,14
212000012,4,14
212000020,8,60
212000021,6,8
212000022,6,15
212000100,8,72
212000101,7,7
212000102,7,14
212000110,8,14
212000111,-3,-1
212000112,4,5
212000120,8,8
212000121,5,0
212000122,5,4
212000200,8,64
212000201,7,14
212000202,7,12
212000210,4,14
212000211,4,5
212000212,4,5
212000220,8,15
212000221,5,4
212000222,-2,1
212001000,8,84
212001001,7,16
212001002,7,17
212001010,4,19
212001011,6,4
212001012,4,5
212001020,8,16
212001021,6,2
212001022,6,4
212001100,8,16
212001101,7,5
212001102,7,6
212001110,8,4
212001111,-3,-1
212001112,4,2
212001120,8,2
212001121,4,0
212001122,4,1
212001200,8,18
212001201,7,6
212001202,7,6
212001210,4,5
212001211,4,2
212001212,4,2
212001220,8,6
212001221,4,2
212001222,-2,1
212002000,8,60
212002001,7,12
212002002,-2,1
212002010,4,17
212002011,6,4
212002012,-2,1
212002020,8,21
212002021,6,0
212002022,-2,1
212002100,8,13
212002101,7,3
212002102,-2,1
212002110,8,4
212002111,-3,-1
212002112,-2,1
212002120,8,2
212002121,4,0
212002122,-2,1
212002200,8,15
212002201,7,4
212002202,-2,1
212002210,4,5
212002211,4,2
212002212,-2,1
212002220,8,6
212002221,4,2
212002222,-2,1
212010000,7,55
212010001,7,11
212010002,7,13
212010010,-3,-1
212010011,-3,-1
212010012,-3,-1
212010020,8,12
212010021,6,2
212010022,6,4
212010100,7,11
212010101,7,5
212010102,7,5
212010110,-3,-1
212010111,-3,-1
212010112,-3,-1
212010120,8,2
212010121,5,0
212010122,5,1
212010200,7,13
212010201,7,5
212010202,7,5
212010210,-3,-1
212010211,-3,-1
212010212,-3,-1
212010220,8,4
212010221,5,1
212010222,-2,1
212011000,7,10
212011001,7,4
212011002,7,4
212011010,-3,-1
212011011,-3,-1
212011012,-3,-1
212011020,3,3
212011021,3,1
212011022,3,1
212011100,7,4
212011101,7,2
212011102,7,2
212011110,-3,-1
212011111,-3,-1
212011112,-3,-1
212011120,3,1
212011121,3,1
212011122,3,1
212011200,7,4
212011201,7,2
212011202,7,2
212011210,-3,-1
212011211,-3,-1
212011212,-3,-1
212011220,3,2
212011221,3,1
212011222,-2,1
212012000,7,9
212012001,7,3
212012002,-2,1
212012010,-3,-1
212012011,-3,-1
212012012,-3,-1
212012020,8,2
212012021,6,0
212012022,-2,1
212012100,7,3
212012101,7,1
212012102,-2,1
212012110,-3,-1
212012111,-3,-1
212012112,-3,-1
212012120,8,1
212012121,3,0
212012122,-2,1
212012200,7,3
212012201,7,1
212012202,-2,1
212012210,-3,-1
212012211,-3,-1
212012212,-3,-1
212012220,8,2
212012221,3,0
212012222,-2,1
212020000,8,56
212020001,7,13
212020002,-2,1
212020010,8,18
212020011,6,5
212020012,-2,1
212020020,8,18
212020021,6,2
212020022,-2,1
212020100,8,13
212020101,7,3
212020102,-2,1
212020110,8,5
212020111,-3,-1
212020112,-2,1
212020120,8,2
212020121,5,0
212020122,-2,1
212020200,-2,1
212020201,-2,1
212020202,-2,1
212020210,-2,1
212020211,-2,1
212020212,-2,1
212020220,-2,1
212020221,-2,1
212020222,-2,1
212021000,8,14
212021001,7,4
212021002,-2,1
212021010,8,6
212021011,6,2
212021012,-2,1
212021020,8,4
212021021,6,1
212021022,-2,1
212021100,8,4
212021101,7,1
212021102,-2,1
212021110,8,2
212021111,-3,-1
212021112,-2,1
212021120,8,1
212021121,3,0
212021122,-2,1
212021200,-2,1
212021201,-2,1
212021202,-2,1
212021210,-2,1
212021211,-2,1
212021212,-2,1
212021220,-2,1
212021221,-2,1
212021222,-2,1
212022000,8,15
212022001,7,4
212022002,-2,1
212022010,8,6
212022011,6,2
212022012,-2,1
212022020,8,6
212022021,6,2
212022022,-2,1
212022100,8,4
212022101,7,1
212022102,-2,1
212022110,8,2
212022111,-3,-1
212022112,-2,1
212022120,8,2
212022121,3,0
212022122,-2,1
212022200,-2,1
212022201,-2,1
212022202,-2,1
212022210,-2,1
212022211,-2,1
212022212,-2,1
212022220,-2,1
212022221,-2,1
212022222,-2,1
212100000,8,84
212100001,7,16
212100002,7,18
212100010,4,19
212100011,6,4
212100012,4,5
212100020,8,16
212100021,6,2
212100022,6,6
212100100,8,16
212100101,7,5
212100102,7,6
212100110,8,4
212100111,-3,-1
212100112,4,2
212100120,8,2
212100121,5,0
212100122,5,2
212100200,8,17
212100201,7,6
212100202,7,6
212100210,4,5
212100211,4,2
212100212,4,2
212100220,8,4
212100221,5,1
212100222,-2,1
212101000,4,15
212101001,4,5
212101002,4,5
212101010,4,5
212101011,6,2
212101012,4,2
212101020,4,3
212101021,4,1
212101022,4,2
212101100,4,5
212101101,7,2
212101102,4,2
212101110,8,2
212101111,-3,-1
212101112,4,1
212101120,4,1
212101121,4,1
212101122,4,1
212101200,4,5
212101201,4,2
212101202,4,2
212101210,4,2
212101211,4,1
212101212,4,1
212101220,4,2
212101221,4,1
212101222,-2,1
212102000,8,13
212102001,7,4
212102002,-2,1
212102010,4,5
212102011,6,2
212102012,-2,1
212102020,8,2
212102021,6,0
212102022,-2,1
212102100,8,4
212102101,7,1
212102102,-2,1
212102110,8,2
212102111,-3,-1
212102112,-2,1
212102120,8,1
212102121,4,0
212102122,-2,1
212102200,8,4
212102201,7,1
212102202,-2,1
212102210,4,2
212102211,4,1
212102212,-2,1
212102220,8,2
212102221,4,0
212102222,-2,1
212110000,7,10
212110001,7,4
212110002,7,4
212110010,-3,-1
212110011,-3,-1
212110012,-3,-1
212110020,5,3
212110021,5,1
212110022,5,2
212110100,7,4
212110101,7,2
212110102,7,2
212110110,-3,-1
212110111,-3,-1
212110112,-3,-1
212110120,5,1
212110121,5,1
212110122,5,1
212110200,7,4
212110201,7,2
212110202,7,2
212110210,-3,-1
212110211,-3,-1
212110212,-3,-1
212110220,5,1
212110221,5,1
212110222,-2,1
212111000,-3,-1
212111001,-3,-1
212111002,-3,-1
212111010,-3,-1
212111011,-3,-1
212111012,-3,-1
212111020,-3,-1
212111021,-3,-1
212111022,-3,-1
212111100,-3,-1
212111101,-3,-1
212111102,-3,-1
212111110,-3,-1
212111111,-3,-1
212111112,-3,-1
212111120,-3,-1
212111121,-3,-1
212111122,-3,-1
212111200,-3,-1
212111201,-3,-1
212111202,-3,-1
212111210,-3,-1
212111211,-3,-1
212111212,-3,-1
212111220,-3,-1
212111221,-3,-1
212111222,-3,-1
212112000,7,3
212112001,7,1
212112002,-2,1
212112010,-3,-1
212112011,-3,-1
212112012,-3,-1
212112020,8,1
212112021,6,0
212112022,-2,1
212112100,7,1
212112101,7,1
212112102,-2,1
212112110,-3,-1
212112111,-3,-1
212112112,-3,-1
212112120,8,0
212112121,-4,0
212112122,-2,1
212112200,7,1
212112201,7,1
212112202,-2,1
212112210,-3,-1
212112211,-3,-1
212112212,-3,-1
212112220,8,0
212112221,-4,0
212112222,-2,1
212120000,8,14
212120001,7,4
212120002,-2,1
212120010,8,6
212120011,6,2
212120012,-2,1
212120020,8,4
212120021,6,1
212120022,-2,1
212120100,8,4
212120101,7,1
212120102,-2,1
212120110,8,2
212120111,-3,-1
212120112,-2,1
212120120,8,1
212120121,5,0
212120122,-2,1
212120200,-2,1
212120201,-2,1
212120202,-2,1
212120210,-2,1
212120211,-2,1
212120212,-2,1
212120220,-2,1
212120221,-2,1
212120222,-2,1
212121000,8,4
212121001,7,1
212121002,-2,1
212121010,8,2
212121011,6,1
212121012,-2,1
212121020,8,2
212121021,6,0
212121022,-2,1
212121100,8,1
212121101,7,1
212121102,-2,1
212121110,8,1
212121111,-3,-1
212121112,-2,1
212121120,8,0
212121121,-4,0
212121122,-2,1
212121200,-2,1
212121201,-2,1
212121202,-2,1
212121210,-2,1
212121211,-2,1
212121212,-2,1
212121220,-2,1
212121221,-2,1
212121222,-2,1
212122000,8,4
212122001,7,1
212122002,-2,1
212122010,8,2
212122011,6,1
212122012,-2,1
212122020,8,2
212122021,6,0
212122022,-2,1
212122100,8,1
212122101,7,1
212122102,-2,1
212122110,8,1
212122111,-3,-1
212122112,-2,1
212122120,8,0
212122121,-4,0
212122122,-2,1
212122200,-2,1
212122201,-2,1
212122202,-2,1
212122210,-2,1
212122211,-2,1
212122212,-2,1
212122220,-2,1
212122221,-2,1
212122222,-2,1
212200000,8,60
212200001,7,13
212200002,7,15
212200010,4,17
212200011,6,4
212200012,4,5
212200020,8,21
212200021,6,2
212200022,6,6
212200100,8,12
212200101,7,3
212200102,7,4
212200110,8,4
212200111,-3,-1
212200112,4,2
212200120,8,0
212200121,5,0
212200122,5,2
212200200,-2,1
212200201,-2,1
212200202,-2,1
212200210,-2,1
212200211,-2,1
212200212,-2,1
212200220,-2,1
212200221,-2,1
212200222,-2,1
212201000,8,13
212201001,7,4
212201002,7,4
212201010,4,5
212201011,6,2
212201012,4,2
212201020,8,2
212201021,6,1
212201022,6,2
212201100,8,4
212201101,7,1
212201102,7,1
212201110,8,2
212201111,-3,-1
212201112,4,1
212201120,8,0
212201121,4,0
212201122,4,0
212201200,-2,1
212201201,-2,1
212201202,-2,1
212201210,-2,1
212201211,-2,1
212201212,-2,1
212201220,-2,1
212201221,-2,1
212201222,-2,1
212202000,8,15
212202001,7,4
212202002,-2,1
212202010,4,5
212202011,6,2
212202012,-2,1
212202020,8,6
212202021,6,2
212202022,-2,1
212202100,8,4
212202101,7,1
212202102,-2,1
212202110,8,2
212202111,-3,-1
212202112,-2,1
212202120,8,2
212202121,4,0
212202122,-2,1
212202200,-2,1
212202201,-2,1
212202202,-2,1
212202210,-2,1
212202211,-2,1
212202212,-2,1
212202220,-2,1
212202221,-2,1
212202222,-2,1
212210000,7,9
212210001,7,3
212210002,7,3
212210010,-3,-1
212210011,-3,-1
212210012,-3,-1
212210020,8,2
212210021,6,1
212210022,6,2
212210100,7,3
212210101,7,1
212210102,7,1
212210110,-3,-1
212210111,-3,-1
212210112,-3,-1
212210120,8,0
212210121,5,0
212210122,5,0
212210200,-2,1
212210201,-2,1
212210202,-2,1
212210210,-3,-1
212210211,-3,-1
212210212,-3,-1
212210220,-2,1
212210221,-2,1
212210222,-2,1
212211000,7,3
212211001,7,1
212211002,7,1
212211010,-3,-1
212211011,-3,-1
212211012,-3,-1
212211020,8,1
212211021,6,0
212211022,6,0
212211100,7,1
212211101,7,1
212211102,7,1
212211110,-3,-1
212211111,-3,-1
212211112,-3,-1
212211120,8,0
212211121,-4,0
212211122,-4,0
212211200,-2,1
212211201,-2,1
212211202,-2,1
212211210,-3,-1
212211211,-3,-1
212211212,-3,-1
212211220,-2,1
212211221,-2,1
212211222,-2,1
212212000,7,3
212212001,7,1
212212002,-2,1
212212010,-3,-1
212212011,-3,-1
212212012,-3,-1
212212020,8,2
212212021,6,0
212212022,-2,1
212212100,7,1
212212101,7,1
212212102,-2,1
212212110,-3,-1
212212111,-3,-1
212212112,-3,-1
212212120,8,0
212212121,-4,0
212212122,-2,1
212212200,-2,1
212212201,-2,1
212212202,-2,1
212212210,-3,-1
212212211,-3,-1
212212212,-3,-1
212212220,-2,1
212212221,-2,1
212212222,-2,1
212220000,8,15
212220001,7,4
212220002,-2,1
212220010,8,6
212220011,6,2
212220012,-2,1
212220020,8,6
212220021,6,2
212220022,-2,1
212220100,8,4
212220101,7,1
212220102,-2,1
212220110,8,2
212220111,-3,-1
212220112,-2,1
212220120,8,2
212220121,5,0
212220122,-2,1
212220200,-2,1
212220201,-2,1
212220202,-2,1
212220210,-2,1
212220211,-2,1
212220212,-2,1
212220220,-2,1
212220221,-2,1
212220222,-2,1
212221000,8,4
212221001,7,1
212221002,-2,1
212221010,8,2
212221011,6,1
212221012,-2,1
212221020,8,2
212221021,6,0
212221022,-2,1
212221100,8,1
212221101,7,1
212221102,-2,1
212221110,8,1
212221111,-3,-1
212221112,-2,1
212221120,8,0
212221121,-4,0
212221122,-2,1
212221200,-2,1
212221201,-2,1
212221202,-2,1
212221210,-2,1
212221211,-2,1
212221212,-2,1
212221220,-2,1
212221221,-2,1
212221222,-2,1
212222000,-2,1
212222001,-2,1
212222002,-2,1
212222010,-2,1
212222011,-2,1
212222012,-2,1
212222020,-2,1
212222021,-2,1
212222022,-2,1
212222100,-2,1
212222101,-2,1
212222102,-2,1
212222110,-2,1
212222111,-3,-1
212222112,-2,1
212222120,-2,1
212222121,-2,1
212222122,-2,1
212222200,-2,1
212222201,-2,1
212222202,-2,1
212222210,-2,1
212222211,-2,1
212222212,-2,1
212222220,-2,1
212222221,-2,1
212222222,-2,1
220000000,8,2502
220000001,7,369
220000002,7,346
220000010,8,401
220000011,6,55
220000012,6,68
220000020,8,346
220000021,6,64
220000022,6,60
220000100,8,433
220000101,7,61
220000102,7,74
220000110,8,67
220000111,-3,-1
220000112,5,18
220000120,8,74
220000121,5,18
220000122,5,18
220000200,8,322
220000201,7,52
220000202,7,40
220000210,8,56
220000211,5,14
220000212,5,15
220000220,8,40
220000221,5,15
220000222,-2,1
220001000,8,417
220001001,2,57
220001002,7,76
220001010,8,86
220001011,6,12
220001012,6,18
220001020,8,72
220001021,2,14
220001022,6,15
220001100,8,80
220001101,7,12
220001102,7,18
220001110,8,17
220001111,-3,-1
220001112,4,6
220001120,8,18
220001121,2,5
220001122,4,6
220001200,8,72
220001201,2,14
220001202,7,12
220001210,8,18
220001211,2,5
220001212,4,6
220001220,8,12
220001221,2,5
220001222,-2,1
220002000,8,449
220002001,7,72
220002002,7,80
220002010,8,72
220002011,6,13
220002012,6,18
220002020,8,80
220002021,6,18
220002022,6,15
220002100,8,90
220002101,7,17
220002102,7,18
220002110,8,17
220002111,-3,-1
220002112,4,6
220002120,8,18
220002121,4,6
220002122,4,6
220002200,8,80
220002201,7,18
220002202,7,12
220002210,8,18
220002211,4,4
220002212,4,6
220002220,8,12
220002221,4,6
220002222,-2,1
220010000,8,385
220010001,7,68
220010002,7,78
220010010,8,74
220010011,6,13
220010012,6,17
220010020,8,78
220010021,6,17
220010022,6,18
220010100,2,57
220010101,7,12
220010102,2,16
220010110,8,12
220010111,-3,-1
220010112,2,5
220010120,2,16
220010121,2,5
220010122,2,5
220010200,8,52
220010201,7,14
220010202,7,15
220010210,8,14
220010211,5,4
220010212,5,4
220010220,8,15
220010221,5,4
220010222,-2,1
220011000,3,61
220011001,3,12
220011002,3,17
220011010,3,17
220011011,6,3
220011012,3,5
220011020,3,17
220011021,3,4
220011022,3,5
220011100,3,12
220011101,7,3
220011102,3,4
220011110,8,3
220011111,-3,-1
220011112,3,2
220011120,3,4
220011121,3,2
220011122,3,2
220011200,3,14
220011201,3,4
220011202,3,5
220011210,3,5
220011211,3,2
220011212,3,2
220011220,3,5
220011221,3,2
220011222,-2,1
220012000,8,70
220012001,7,17
220012002,7,21
220012010,8,17
220012011,6,3
220012012,6,4
220012020,8,21
220012021,6,4
220012022,6,6
220012100,2,16
220012101,7,4
220012102,2,5
220012110,8,4
220012111,-3,-1
220012112,2,2
220012120,2,5
220012121,2,2
220012122,2,2
220012200,8,18
220012201,7,4
220012202,7,6
220012210,8,4
220012211,3,2
220012212,3,2
220012220,8,6
220012221,3,2
220012222,-2,1
220020000,8,219
220020001,7,60
220020002,-2,1
220020010,8,64
220020011,6,13
220020012,-2,1
220020020,-2,1
220020021,-2,1
220020022,-2,1
220020100,8,56
220020101,7,14
220020102,-2,1
220020110,8,14
220020111,-3,-1
220020112,-2,1
220020120,-2,1
220020121,-2,1
220020122,-2,1
220020200,8,40
220020201,7,15
220020202,-2,1
220020210,8,15
220020211,5,4
220020212,-2,1
220020220,-2,1
220020221,-2,1
220020222,-2,1
220021000,8,56
220021001,2,14
220021002,-2,1
220021010,8,18
220021011,6,4
220021012,-2,1
220021020,-2,1
220021021,-2,1
220021022,-2,1
220021100,8,15
220021101,7,4
220021102,-2,1
220021110,8,5
220021111,-3,-1
220021112,-2,1
220021120,-2,1
220021121,-2,1
220021122,-2,1
220021200,8,12
220021201,2,5
220021202,-2,1
220021210,8,6
220021211,2,2
220021212,-2,1
220021220,-2,1
220021221,-2,1
220021222,-2,1
220022000,8,40
220022001,7,15
220022002,-2,1
220022010,8,15
220022011,6,3
220022012,-2,1
220022020,-2,1
220022021,-2,1
220022022,-2,1
220022100,8,12
220022101,7,5
220022102,-2,1
220022110,8,5
220022111,-3,-1
220022112,-2,1
220022120,-2,1
220022121,-2,1
220022122,-2,1
220022200,8,12
220022201,7,6
220022202,-2,1
220022210,8,6
220022211,3,2
220022212,-2,1
220022220,-2,1
220022221,-2,1
220022222,-2,1
220100000,8,365
220100001,7,74
220100002,7,64
220100010,8,80
220100011,6,13
220100012,6,14
220100020,8,64
220100021,6,14
220100022,6,15
220100100,8,86
220100101,7,17
220100102,7,18
220100110,8,17
220100111,-3,-1
220100112,5,6
220100120,8,18
220100121,5,6
220100122,5,6
220100200,8,60
220100201,7,13
220100202,7,15
220100210,8,13
220100211,5,4
220100212,5,4
220100220,8,15
220100221,5,4
220100222,-2,1
220101000,4,67
220101001,4,12
220101002,4,14
220101010,4,17
220101011,6,3
220101012,4,5
220101020,4,14
220101021,4,4
220101022,4,5
